year,rank,name,count,per,sex,code,data_type,gender,yomi
2023,60.0,陸斗,9.0,0.0013,m,38520_26007,names,male,
2023,60.0,昴,9.0,0.0013,m,26164,names,male,
2023,60.0,颯人,9.0,0.0013,m,39087_20154,names,male,
2023,70.0,海斗,8.0,0.0011,m,28023_26007,names,male,
2023,70.0,空,8.0,0.0011,m,31354,names,male,
2023,70.0,絃,8.0,0.0011,m,32067,names,male,
2023,70.0,心,8.0,0.0011,m,24515,names,male,
2023,70.0,晴斗,8.0,0.0011,m,26228_26007,names,male,
2023,70.0,奏多,8.0,0.0011,m,22863_22810,names,male,
2023,70.0,大晴,8.0,0.0011,m,22823_26228,names,male,
2023,70.0,悠誠,8.0,0.0011,m,24736_35488,names,male,
2023,70.0,廉,8.0,0.0011,m,24265,names,male,
2023,70.0,凛,8.0,0.0011,m,20955,names,male,
2023,70.0,櫂,8.0,0.0011,m,27330,names,male,
2023,70.0,翔太,8.0,0.0011,m,32724_22826,names,male,
2023,82.0,葵生,7.0,0.001,m,33909_29983,names,male,
2023,82.0,絢斗,7.0,0.001,m,32098_26007,names,male,
2023,82.0,綾人,7.0,0.001,m,32190_20154,names,male,
2023,82.0,一心,7.0,0.001,m,19968_24515,names,male,
2023,82.0,響,7.0,0.001,m,38911,names,male,
2023,82.0,源,7.0,0.001,m,28304,names,male,
2023,82.0,光,7.0,0.001,m,20809,names,male,
2023,82.0,光希,7.0,0.001,m,20809_24076,names,male,
2023,82.0,迅,7.0,0.001,m,36805,names,male,
2023,82.0,千隼,7.0,0.001,m,21315_38588,names,male,
2023,82.0,奏太,7.0,0.001,m,22863_22826,names,male,
2023,82.0,奏汰,7.0,0.001,m,22863_27760,names,male,
2023,82.0,想生,7.0,0.001,m,24819_29983,names,male,
2023,82.0,蒼士,7.0,0.001,m,33980_22763,names,male,
2023,82.0,大智,7.0,0.001,m,22823_26234,names,male,
2023,82.0,斗碧,7.0,0.001,m,26007_30887,names,male,
2023,82.0,柊,7.0,0.001,m,26570,names,male,
2023,82.0,湊翔,7.0,0.001,m,28234_32724,names,male,
2023,82.0,唯斗,7.0,0.001,m,21807_26007,names,male,
2023,82.0,優,7.0,0.001,m,20778,names,male,
2023,82.0,悠人,7.0,0.001,m,24736_20154,names,male,
2023,82.0,陽奏,7.0,0.001,m,38525_22863,names,male,
2023,82.0,理仁,7.0,0.001,m,29702_20161,names,male,
2023,82.0,涼真,7.0,0.001,m,28092_30495,names,male,
2023,82.0,類,7.0,0.001,m,39006,names,male,
2023,82.0,蓮翔,7.0,0.001,m,34030_32724,names,male,
2023,82.0,翔真,7.0,0.001,m,32724_30495,names,male,
2023,82.0,翔琉,7.0,0.001,m,32724_29705,names,male,
2023,1.0,陽葵,41.0,0.0059,f,38525_33909,names,female,
2023,2.0,凛,38.0,0.0055,f,20955,names,female,
2023,3.0,紬,36.0,0.0052,f,32044,names,female,
2023,4.0,結愛,27.0,0.0039,f,32080_24859,names,female,
2023,5.0,結菜,25.0,0.0036,f,32080_33756,names,female,
2023,5.0,澪,25.0,0.0036,f,28586,names,female,
2023,5.0,芽依,25.0,0.0036,f,33469_20381,names,female,
2023,5.0,心春,25.0,0.0036,f,24515_26149,names,female,
2023,9.0,陽菜,22.0,0.0032,f,38525_33756,names,female,
2023,9.0,咲茉,22.0,0.0032,f,21682_33545,names,female,
2023,9.0,翠,22.0,0.0032,f,32736,names,female,
2023,9.0,結月,22.0,0.0032,f,32080_26376,names,female,
2023,9.0,愛,22.0,0.0032,f,24859,names,female,
2023,9.0,彩葉,22.0,0.0032,f,24425_33865,names,female,
2023,15.0,咲良,19.0,0.0027,f,21682_33391,names,female,
2023,15.0,莉子,19.0,0.0027,f,33673_23376,names,female,
2023,17.0,杏,17.0,0.0024,f,26447,names,female,
2023,17.0,琴葉,17.0,0.0024,f,29748_33865,names,female,
2023,17.0,紬葵,17.0,0.0024,f,32044_33909,names,female,
2023,17.0,凪,17.0,0.0024,f,20970,names,female,
2023,17.0,美月,17.0,0.0024,f,32654_26376,names,female,
2023,17.0,美桜,17.0,0.0024,f,32654_26716,names,female,
2023,17.0,風花,17.0,0.0024,f,39080_33457,names,female,
2023,17.0,柚葉,17.0,0.0024,f,26586_33865,names,female,
2023,25.0,紗菜,16.0,0.0023,f,32023_33756,names,female,
2023,26.0,芽生,15.0,0.0022,f,33469_29983,names,female,
2023,26.0,心晴,15.0,0.0022,f,24515_26228,names,female,
2023,26.0,心陽,15.0,0.0022,f,24515_38525,names,female,
2023,29.0,さくら,14.0,0.002,f,12373_12367_12425,names,female,
2023,29.0,一華,14.0,0.002,f,19968_33775,names,female,
2023,29.0,結衣,14.0,0.002,f,32080_34915,names,female,
2023,29.0,心結,14.0,0.002,f,24515_32080,names,female,
2023,29.0,心咲,14.0,0.002,f,24515_21682,names,female,
2023,29.0,紬希,14.0,0.002,f,32044_24076,names,female,
2023,29.0,乃愛,14.0,0.002,f,20035_24859,names,female,
2023,29.0,蘭,14.0,0.002,f,34349,names,female,
2023,29.0,和花,14.0,0.002,f,21644_33457,names,female,
2023,29.0,莉緒,14.0,0.002,f,33673_32210,names,female,
2023,39.0,愛茉,13.0,0.0019,f,24859_33545,names,female,
2023,39.0,叶愛,13.0,0.0019,f,21494_24859,names,female,
2023,39.0,柚月,13.0,0.0019,f,26586_26376,names,female,
2023,39.0,鈴,13.0,0.0019,f,37428,names,female,
2023,43.0,依茉,12.0,0.0017,f,20381_33545,names,female,
2023,43.0,花音,12.0,0.0017,f,33457_38899,names,female,
2023,43.0,雫,12.0,0.0017,f,38635,names,female,
2023,43.0,柚乃,12.0,0.0017,f,26586_20035,names,female,
2023,43.0,陽咲,12.0,0.0017,f,38525_21682,names,female,
2023,43.0,莉愛,12.0,0.0017,f,33673_24859,names,female,
2023,43.0,莉央,12.0,0.0017,f,33673_22830,names,female,
2023,50.0,葵,11.0,0.0016,f,33909,names,female,
2023,50.0,詩,11.0,0.0016,f,35433,names,female,
2023,50.0,美緒,11.0,0.0016,f,32654_32210,names,female,
2023,50.0,百花,11.0,0.0016,f,30334_33457,names,female,
2023,50.0,楓,11.0,0.0016,f,26963,names,female,
2023,55.0,ひより,10.0,0.0014,f,12402_12424_12426,names,female,
2023,55.0,凪咲,10.0,0.0014,f,20970_21682,names,female,
2023,55.0,美羽,10.0,0.0014,f,32654_32701,names,female,
2023,55.0,唯,10.0,0.0014,f,21807,names,female,
2023,59.0,乙葉,9.0,0.0013,f,20057_33865,names,female,
2023,59.0,音羽,9.0,0.0013,f,38899_32701,names,female,
2023,59.0,結葵,9.0,0.0013,f,32080_33909,names,female,
2023,59.0,結心,9.0,0.0013,f,32080_24515,names,female,
2023,59.0,絃葉,9.0,0.0013,f,32067_33865,names,female,
2023,59.0,咲凪,9.0,0.0013,f,21682_20970,names,female,
2023,59.0,実桜,9.0,0.0013,f,23455_26716,names,female,
2023,59.0,紗奈,9.0,0.0013,f,32023_22856,names,female,
2023,59.0,心菜,9.0,0.0013,f,24515_33756,names,female,
2023,59.0,心桜,9.0,0.0013,f,24515_26716,names,female,
2023,59.0,千晴,9.0,0.0013,f,21315_26228,names,female,
2023,59.0,六花,9.0,0.0013,f,20845_33457,names,female,
2023,59.0,凜,9.0,0.0013,f,20956,names,female,
2023,72.0,ひまり,8.0,0.0012,f,12402_12414_12426,names,female,
2023,72.0,杏奈,8.0,0.0012,f,26447_22856,names,female,
2023,72.0,恵茉,8.0,0.0012,f,24693_33545,names,female,
2023,72.0,結花,8.0,0.0012,f,32080_33457,names,female,
2023,72.0,結乃,8.0,0.0012,f,32080_20035,names,female,
2023,72.0,菜月,8.0,0.0012,f,33756_26376,names,female,
2023,72.0,紗良,8.0,0.0012,f,32023_33391,names,female,
2023,72.0,朱莉,8.0,0.0012,f,26417_33673,names,female,
2023,72.0,心美,8.0,0.0012,f,24515_32654,names,female,
2023,72.0,心葉,8.0,0.0012,f,24515_33865,names,female,
2023,72.0,凪紗,8.0,0.0012,f,20970_32023,names,female,
2023,72.0,日和,8.0,0.0012,f,26085_21644,names,female,
2023,72.0,碧,8.0,0.0012,f,30887,names,female,
2023,72.0,明莉,8.0,0.0012,f,26126_33673,names,female,
2023,72.0,優愛,8.0,0.0012,f,20778_24859,names,female,
2023,72.0,悠乃,8.0,0.0012,f,24736_20035,names,female,
2023,72.0,柚希,8.0,0.0012,f,26586_24076,names,female,
2023,72.0,梨乃,8.0,0.0012,f,26792_20035,names,female,
2023,72.0,和,8.0,0.0012,f,21644,names,female,
2023,91.0,いろは,7.0,0.001,f,12356_12429_12399,names,female,
2023,91.0,すず,7.0,0.001,f,12377_12378,names,female,
2023,91.0,すみれ,7.0,0.001,f,12377_12415_12428,names,female,
2023,91.0,にこ,7.0,0.001,f,12395_12371,names,female,
2023,91.0,ひなの,7.0,0.001,f,12402_12394_12398,names,female,
2023,91.0,ほのか,7.0,0.001,f,12411_12398_12363,names,female,
2023,91.0,葵唯,7.0,0.001,f,33909_21807,names,female,
2023,91.0,一花,7.0,0.001,f,19968_33457,names,female,
2023,91.0,永茉,7.0,0.001,f,27704_33545,names,female,
2023,91.0,花,7.0,0.001,f,33457,names,female,
2023,91.0,芽衣,7.0,0.001,f,33469_34915,names,female,
2023,91.0,希帆,7.0,0.001,f,24076_24070,names,female,
2023,91.0,結,7.0,0.001,f,32080,names,female,
2023,91.0,結音,7.0,0.001,f,32080_38899,names,female,
2023,91.0,結彩,7.0,0.001,f,32080_24425,names,female,
2023,91.0,結凪,7.0,0.001,f,32080_20970,names,female,
2023,91.0,瑚都,7.0,0.001,f,29786_37117,names,female,
2023,91.0,光莉,7.0,0.001,f,20809_33673,names,female,
2023,91.0,菜乃,7.0,0.001,f,33756_20035,names,female,
2023,91.0,咲,7.0,0.001,f,21682,names,female,
2023,91.0,咲那,7.0,0.001,f,21682_37027,names,female,
2023,91.0,詩葉,7.0,0.001,f,35433_33865,names,female,
2023,91.0,笑茉,7.0,0.001,f,31505_33545,names,female,
2023,91.0,心愛,7.0,0.001,f,24515_24859,names,female,
2023,91.0,仁菜,7.0,0.001,f,20161_33756,names,female,
2023,91.0,蒼依,7.0,0.001,f,33980_20381,names,female,
2023,91.0,天音,7.0,0.001,f,22825_38899,names,female,
2023,91.0,美結,7.0,0.001,f,32654_32080,names,female,
2023,91.0,楓乃,7.0,0.001,f,26963_20035,names,female,
2023,91.0,望愛,7.0,0.001,f,26395_24859,names,female,
2023,91.0,未桜,7.0,0.001,f,26410_26716,names,female,
2023,91.0,柚葵,7.0,0.001,f,26586_33909,names,female,
2023,91.0,柚羽,7.0,0.001,f,26586_32701,names,female,
2023,91.0,陽彩,7.0,0.001,f,38525_24425,names,female,
2023,91.0,陽和,7.0,0.001,f,38525_21644,names,female,
2023,91.0,理央,7.0,0.001,f,29702_22830,names,female,
2023,91.0,瑠璃,7.0,0.001,f,29792_29827,names,female,
2023,91.0,玲,7.0,0.001,f,29618,names,female,
2023,91.0,玲奈,7.0,0.001,f,29618_22856,names,female,
2023,91.0,凛音,7.0,0.001,f,20955_38899,names,female,
2023,91.0,茉白,7.0,0.001,f,33545_30333,names,female,
2023,91.0,茉莉,7.0,0.001,f,33545_33673,names,female,
1970,1.0,健一,,,m,20581_19968,names,male,
1970,2.0,誠,,,m,35488,names,male,
1970,3.0,哲也,,,m,21746_20063,names,male,
1970,4.0,剛,,,m,21083,names,male,
1970,5.0,博,,,m,21338,names,male,
1970,6.0,直樹,,,m,30452_27193,names,male,
1970,7.0,学,,,m,23398,names,male,
1970,8.0,博之,,,m,21338_20043,names,male,
1970,9.0,英樹,,,m,33521_27193,names,male,
1970,10.0,修,,,m,20462,names,male,
1970,1.0,直美,,,f,30452_32654,names,female,
1970,2.0,智子,,,f,26234_23376,names,female,
1970,3.0,陽子,,,f,38525_23376,names,female,
1970,4.0,裕子,,,f,35029_23376,names,female,
1970,5.0,由美子,,,f,30001_32654_23376,names,female,
1970,6.0,真由美,,,f,30495_30001_32654,names,female,
1970,7.0,直子,,,f,30452_23376,names,female,
1970,8.0,久美子,,,f,20037_32654_23376,names,female,
1970,9.0,由美,,,f,30001_32654,names,female,
1970,10.0,恵子,,,f,24693_23376,names,female,
1950,1.0,博,,,m,21338,names,male,
1950,2.0,茂,,,m,33538,names,male,
1950,3.0,隆,,,m,38534,names,male,
1950,4.0,実,,,m,23455,names,male,
1950,5.0,清,,,m,28165,names,male,
1950,6.0,進,,,m,36914,names,male,
1950,7.0,明,,,m,26126,names,male,
1950,8.0,修,,,m,20462,names,male,
1950,9.0,豊,,,m,35914,names,male,
1950,10.0,誠,,,m,35488,names,male,
1950,1.0,和子,,,f,21644_23376,names,female,
1950,2.0,洋子,,,f,27915_23376,names,female,
1950,3.0,幸子,,,f,24184_23376,names,female,
1950,4.0,恵子,,,f,24693_23376,names,female,
1950,5.0,節子,,,f,31680_23376,names,female,
1950,6.0,京子,,,f,20140_23376,names,female,
1950,7.0,悦子,,,f,24742_23376,names,female,
1950,8.0,恵美子,,,f,24693_32654_23376,names,female,
1950,9.0,順子,,,f,38918_23376,names,female,
1950,10.0,由美子,,,f,30001_32654_23376,names,female,
1953,1.0,茂,,,m,33538,names,male,
1953,2.0,誠,,,m,35488,names,male,
1953,3.0,隆,,,m,38534,names,male,
1953,4.0,博,,,m,21338,names,male,
1953,5.0,稔,,,m,31252,names,male,
1953,6.0,修,,,m,20462,names,male,
1953,7.0,進,,,m,36914,names,male,
1953,8.0,清,,,m,28165,names,male,
1953,9.0,勉,,,m,21193,names,male,
1953,10.0,明,,,m,26126,names,male,
1953,1.0,恵子,,,f,24693_23376,names,female,
1953,2.0,洋子,,,f,27915_23376,names,female,
1953,3.0,和子,,,f,21644_23376,names,female,
1953,4.0,幸子,,,f,24184_23376,names,female,
1953,5.0,京子,,,f,20140_23376,names,female,
1953,6.0,美智子,,,f,32654_26234_23376,names,female,
1953,7.0,由美子,,,f,30001_32654_23376,names,female,
1953,8.0,節子,,,f,31680_23376,names,female,
1953,9.0,悦子,,,f,24742_23376,names,female,
1953,10.0,久美子,,,f,20037_32654_23376,names,female,
2015,1.0,大翔,26.0,0.0061,m,22823_32724,names,male,
2015,2.0,悠真,23.0,0.0054,m,24736_30495,names,male,
2015,3.0,蓮,20.0,0.0047,m,34030,names,male,
2015,3.0,陽太,20.0,0.0047,m,38525_22826,names,male,
2015,5.0,湊,19.0,0.0044,m,28234,names,male,
2015,6.0,颯太,16.0,0.0037,m,39087_22826,names,male,
2015,6.0,陽翔,16.0,0.0037,m,38525_32724,names,male,
2015,6.0,颯,16.0,0.0037,m,39087,names,male,
2015,9.0,陽向,15.0,0.0035,m,38525_21521,names,male,
2015,9.0,大和,15.0,0.0035,m,22823_21644,names,male,
2015,9.0,結翔,15.0,0.0035,m,32080_32724,names,male,
2015,9.0,悠翔,15.0,0.0035,m,24736_32724,names,male,
2015,13.0,翔,14.0,0.0033,m,32724,names,male,
2015,13.0,翔太,14.0,0.0033,m,32724_22826,names,male,
2015,13.0,颯真,14.0,0.0033,m,39087_30495,names,male,
2015,16.0,蒼太,13.0,0.003,m,33980_22826,names,male,
2015,16.0,陽斗,13.0,0.003,m,38525_26007,names,male,
2015,18.0,朝陽,12.0,0.0028,m,26397_38525,names,male,
2015,18.0,陽,12.0,0.0028,m,38525,names,male,
2015,18.0,陽大,12.0,0.0028,m,38525_22823,names,male,
2015,21.0,伊織,11.0,0.0026,m,20234_32340,names,male,
2015,21.0,瑛斗,11.0,0.0026,m,29787_26007,names,male,
2015,21.0,新,11.0,0.0026,m,26032,names,male,
2015,21.0,碧,11.0,0.0026,m,30887,names,male,
2015,21.0,悠,11.0,0.0026,m,24736,names,male,
2015,26.0,愛翔,10.0,0.0023,m,24859_32724,names,male,
2015,26.0,瑛太,10.0,0.0023,m,29787_22826,names,male,
2015,26.0,結斗,10.0,0.0023,m,32080_26007,names,male,
2015,26.0,晴翔,10.0,0.0023,m,26228_32724,names,male,
2015,26.0,奏太,10.0,0.0023,m,22863_22826,names,male,
2015,26.0,蒼大,10.0,0.0023,m,33980_22823,names,male,
2015,26.0,太陽,10.0,0.0023,m,22826_38525,names,male,
2015,33.0,晴,9.0,0.0021,m,26228,names,male,
2015,33.0,大雅,9.0,0.0021,m,22823_38597,names,male,
2015,33.0,歩,9.0,0.0021,m,27497,names,male,
2015,33.0,翔真,9.0,0.0021,m,32724_30495,names,male,
2015,33.0,翔大,9.0,0.0021,m,32724_22823,names,male,
2015,38.0,一颯,8.0,0.0019,m,19968_39087,names,male,
2015,38.0,海翔,8.0,0.0019,m,28023_32724,names,male,
2015,38.0,蒼真,8.0,0.0019,m,33980_30495,names,male,
2015,38.0,太一,8.0,0.0019,m,22826_19968,names,male,
2015,38.0,楓,8.0,0.0019,m,26963,names,male,
2015,38.0,優成,8.0,0.0019,m,20778_25104,names,male,
2015,38.0,優翔,8.0,0.0019,m,20778_32724,names,male,
2015,38.0,遥斗,8.0,0.0019,m,36965_26007,names,male,
2015,38.0,陽真,8.0,0.0019,m,38525_30495,names,male,
2015,38.0,陸,8.0,0.0019,m,38520,names,male,
2015,48.0,旭,7.0,0.0016,m,26093,names,male,
2015,48.0,絢斗,7.0,0.0016,m,32098_26007,names,male,
2015,48.0,結仁,7.0,0.0016,m,32080_20161,names,male,
2015,48.0,樹,7.0,0.0016,m,27193,names,male,
2015,48.0,樹希,7.0,0.0016,m,27193_24076,names,male,
2015,48.0,樹生,7.0,0.0016,m,27193_29983,names,male,
2015,48.0,奏汰,7.0,0.0016,m,22863_27760,names,male,
2015,48.0,蒼,7.0,0.0016,m,33980,names,male,
2015,48.0,蒼空,7.0,0.0016,m,33980_31354,names,male,
2015,48.0,大樹,7.0,0.0016,m,22823_27193,names,male,
2015,48.0,大知,7.0,0.0016,m,22823_30693,names,male,
2015,48.0,隼人,7.0,0.0016,m,38588_20154,names,male,
2015,48.0,優,7.0,0.0016,m,20778,names,male,
2015,48.0,優真,7.0,0.0016,m,20778_30495,names,male,
2015,48.0,悠希,7.0,0.0016,m,24736_24076,names,male,
2015,48.0,悠人,7.0,0.0016,m,24736_20154,names,male,
2015,48.0,悠生,7.0,0.0016,m,24736_29983,names,male,
2015,48.0,陸斗,7.0,0.0016,m,38520_26007,names,male,
2015,48.0,涼太,7.0,0.0016,m,28092_22826,names,male,
2015,48.0,煌,7.0,0.0016,m,29004,names,male,
2015,68.0,一翔,6.0,0.0014,m,19968_32724,names,male,
2015,68.0,瑛介,6.0,0.0014,m,29787_20171,names,male,
2015,68.0,夏希,6.0,0.0014,m,22799_24076,names,male,
2015,68.0,岳,6.0,0.0014,m,23731,names,male,
2015,68.0,叶夢,6.0,0.0014,m,21494_22818,names,male,
2015,68.0,輝,6.0,0.0014,m,36637,names,male,
2015,68.0,駈,6.0,0.0014,m,39368,names,male,
2015,68.0,巧,6.0,0.0014,m,24039,names,male,
2015,68.0,春翔,6.0,0.0014,m,26149_32724,names,male,
2015,68.0,駿太,6.0,0.0014,m,39423_22826,names,male,
2015,68.0,瑞樹,6.0,0.0014,m,29790_27193,names,male,
2015,68.0,晴太,6.0,0.0014,m,26228_22826,names,male,
2015,68.0,晴琉,6.0,0.0014,m,26228_29705,names,male,
2015,68.0,暖,6.0,0.0014,m,26262,names,male,
2015,68.0,優斗,6.0,0.0014,m,20778_26007,names,male,
2015,68.0,悠仁,6.0,0.0014,m,24736_20161,names,male,
2015,68.0,悠聖,6.0,0.0014,m,24736_32854,names,male,
2015,68.0,悠太,6.0,0.0014,m,24736_22826,names,male,
2015,68.0,悠斗,6.0,0.0014,m,24736_26007,names,male,
2015,68.0,裕翔,6.0,0.0014,m,35029_32724,names,male,
2015,68.0,遥翔,6.0,0.0014,m,36965_32724,names,male,
2015,68.0,陽仁,6.0,0.0014,m,38525_20161,names,male,
2015,68.0,翼,6.0,0.0014,m,32764,names,male,
2015,68.0,陸人,6.0,0.0014,m,38520_20154,names,male,
2015,68.0,陸翔,6.0,0.0014,m,38520_32724,names,male,
2015,68.0,凜,6.0,0.0014,m,20956,names,male,
2015,94.0,壱,5.0,0.0012,m,22769,names,male,
2015,94.0,海斗,5.0,0.0012,m,28023_26007,names,male,
2015,94.0,圭佑,5.0,0.0012,m,22317_20305,names,male,
2015,94.0,慶,5.0,0.0012,m,24950,names,male,
2015,94.0,慧,5.0,0.0012,m,24935,names,male,
2015,94.0,健太,5.0,0.0012,m,20581_22826,names,male,
2015,94.0,航大,5.0,0.0012,m,33322_22823,names,male,
2015,94.0,春輝,5.0,0.0012,m,26149_36637,names,male,
2015,94.0,春馬,5.0,0.0012,m,26149_39340,names,male,
2015,94.0,誠人,5.0,0.0012,m,35488_20154,names,male,
2015,94.0,蒼生,5.0,0.0012,m,33980_29983,names,male,
2015,94.0,大晴,5.0,0.0012,m,22823_26228,names,male,
2015,94.0,大地,5.0,0.0012,m,22823_22320,names,male,
2015,94.0,大智,5.0,0.0012,m,22823_26234,names,male,
2015,94.0,拓海,5.0,0.0012,m,25299_28023,names,male,
2015,94.0,拓真,5.0,0.0012,m,25299_30495,names,male,
2015,94.0,知輝,5.0,0.0012,m,30693_36637,names,male,
2015,94.0,篤人,5.0,0.0012,m,31716_20154,names,male,
2015,94.0,隼士,5.0,0.0012,m,38588_22763,names,male,
2015,94.0,湊介,5.0,0.0012,m,28234_20171,names,male,
2015,94.0,湊斗,5.0,0.0012,m,28234_26007,names,male,
2015,94.0,佑真,5.0,0.0012,m,20305_30495,names,male,
2015,94.0,佑斗,5.0,0.0012,m,20305_26007,names,male,
2015,94.0,優人,5.0,0.0012,m,20778_20154,names,male,
2015,94.0,悠之介,5.0,0.0012,m,24736_20043_20171,names,male,
2015,94.0,陽生,5.0,0.0012,m,38525_29983,names,male,
2015,94.0,琉生,5.0,0.0012,m,29705_29983,names,male,
2015,94.0,遼,5.0,0.0012,m,36988,names,male,
2015,94.0,蓮人,5.0,0.0012,m,34030_20154,names,male,
2015,94.0,和輝,5.0,0.0012,m,21644_36637,names,male,
2015,94.0,櫂,5.0,0.0012,m,27330,names,male,
2015,94.0,颯斗,5.0,0.0012,m,39087_26007,names,male,
2015,94.0,颯亮,5.0,0.0012,m,39087_20142,names,male,
2015,1.0,葵,28.0,0.0068,f,33909,names,female,
2015,2.0,陽菜,27.0,0.0066,f,38525_33756,names,female,
2015,3.0,結衣,24.0,0.0058,f,32080_34915,names,female,
2015,4.0,さくら,22.0,0.0053,f,12373_12367_12425,names,female,
2015,5.0,凛,21.0,0.0051,f,20955,names,female,
2015,6.0,花,19.0,0.0046,f,33457,names,female,
2015,7.0,結愛,17.0,0.0041,f,32080_24859,names,female,
2015,7.0,花音,17.0,0.0041,f,33457_38899,names,female,
2015,7.0,心結,17.0,0.0041,f,24515_32080,names,female,
2015,7.0,陽葵,17.0,0.0041,f,38525_33909,names,female,
2015,11.0,芽依,16.0,0.0039,f,33469_20381,names,female,
2015,11.0,結菜,16.0,0.0039,f,32080_33756,names,female,
2015,13.0,咲良,15.0,0.0036,f,21682_33391,names,female,
2015,13.0,心春,15.0,0.0036,f,24515_26149,names,female,
2015,13.0,莉子,15.0,0.0036,f,33673_23376,names,female,
2015,16.0,凜,14.0,0.0034,f,20956,names,female,
2015,17.0,愛梨,13.0,0.0032,f,24859_26792,names,female,
2015,17.0,愛莉,13.0,0.0032,f,24859_33673,names,female,
2015,19.0,ひなた,12.0,0.0029,f,12402_12394_12383,names,female,
2015,19.0,杏,12.0,0.0029,f,26447,names,female,
2015,19.0,杏奈,12.0,0.0029,f,26447_22856,names,female,
2015,19.0,琴音,12.0,0.0029,f,29748_38899,names,female,
2015,19.0,美緒,12.0,0.0029,f,32654_32210,names,female,
2015,19.0,楓,12.0,0.0029,f,26963,names,female,
2015,25.0,あかり,11.0,0.0027,f,12354_12363_12426,names,female,
2015,25.0,芽生,11.0,0.0027,f,33469_29983,names,female,
2015,27.0,芽衣,10.0,0.0024,f,33469_34915,names,female,
2015,27.0,香帆,10.0,0.0024,f,39321_24070,names,female,
2015,27.0,朱里,10.0,0.0024,f,26417_37324,names,female,
2015,27.0,心優,10.0,0.0024,f,24515_20778,names,female,
2015,27.0,乃愛,10.0,0.0024,f,20035_24859,names,female,
2015,27.0,美織,10.0,0.0024,f,32654_32340,names,female,
2015,27.0,優菜,10.0,0.0024,f,20778_33756,names,female,
2015,27.0,莉乃,10.0,0.0024,f,33673_20035,names,female,
2015,35.0,すみれ,9.0,0.0022,f,12377_12415_12428,names,female,
2015,35.0,ひかり,9.0,0.0022,f,12402_12363_12426,names,female,
2015,35.0,結子,9.0,0.0022,f,32080_23376,names,female,
2015,35.0,心愛,9.0,0.0022,f,24515_24859,names,female,
2015,35.0,心咲,9.0,0.0022,f,24515_21682,names,female,
2015,35.0,美咲,9.0,0.0022,f,32654_21682,names,female,
2015,35.0,美晴,9.0,0.0022,f,32654_26228,names,female,
2015,35.0,穂香,9.0,0.0022,f,31298_39321,names,female,
2015,35.0,優月,9.0,0.0022,f,20778_26376,names,female,
2015,35.0,優奈,9.0,0.0022,f,20778_22856,names,female,
2015,35.0,陽咲,9.0,0.0022,f,38525_21682,names,female,
2015,35.0,和花,9.0,0.0022,f,21644_33457,names,female,
2015,47.0,雅,8.0,0.0019,f,38597,names,female,
2015,47.0,結月,8.0,0.0019,f,32080_26376,names,female,
2015,47.0,結香,8.0,0.0019,f,32080_39321,names,female,
2015,47.0,彩乃,8.0,0.0019,f,24425_20035,names,female,
2015,47.0,紗奈,8.0,0.0019,f,32023_22856,names,female,
2015,47.0,紗良,8.0,0.0019,f,32023_33391,names,female,
2015,47.0,小春,8.0,0.0019,f,23567_26149,names,female,
2015,47.0,美月,8.0,0.0019,f,32654_26376,names,female,
2015,47.0,明莉,8.0,0.0019,f,26126_33673,names,female,
2015,47.0,優衣,8.0,0.0019,f,20778_34915,names,female,
2015,47.0,澪,8.0,0.0019,f,28586,names,female,
2015,58.0,ひまり,7.0,0.0017,f,12402_12414_12426,names,female,
2015,58.0,羽菜,7.0,0.0017,f,32701_33756,names,female,
2015,58.0,華,7.0,0.0017,f,33775,names,female,
2015,58.0,結,7.0,0.0017,f,32080,names,female,
2015,58.0,咲奈,7.0,0.0017,f,21682_22856,names,female,
2015,58.0,七海,7.0,0.0017,f,19971_28023,names,female,
2015,58.0,心音,7.0,0.0017,f,24515_38899,names,female,
2015,58.0,心晴,7.0,0.0017,f,24515_26228,names,female,
2015,58.0,心美,7.0,0.0017,f,24515_32654,names,female,
2015,58.0,天音,7.0,0.0017,f,22825_38899,names,female,
2015,58.0,美優,7.0,0.0017,f,32654_20778,names,female,
2015,58.0,美来,7.0,0.0017,f,32654_26469,names,female,
2015,58.0,百花,7.0,0.0017,f,30334_33457,names,female,
2015,58.0,悠乃,7.0,0.0017,f,24736_20035,names,female,
2015,58.0,柚希,7.0,0.0017,f,26586_24076,names,female,
2015,58.0,遥,7.0,0.0017,f,36965,names,female,
2015,58.0,蘭,7.0,0.0017,f,34349,names,female,
2015,58.0,栞,7.0,0.0017,f,26654,names,female,
2015,58.0,莉愛,7.0,0.0017,f,33673_24859,names,female,
2015,77.0,こはる,6.0,0.0015,f,12371_12399_12427,names,female,
2015,77.0,みのり,6.0,0.0015,f,12415_12398_12426,names,female,
2015,77.0,葵衣,6.0,0.0015,f,33909_34915,names,female,
2015,77.0,綾乃,6.0,0.0015,f,32190_20035,names,female,
2015,77.0,環那,6.0,0.0015,f,29872_37027,names,female,
2015,77.0,結奈,6.0,0.0015,f,32080_22856,names,female,
2015,77.0,彩,6.0,0.0015,f,24425,names,female,
2015,77.0,菜々子,6.0,0.0015,f,33756_12293_23376,names,female,
2015,77.0,咲,6.0,0.0015,f,21682,names,female,
2015,77.0,咲希,6.0,0.0015,f,21682_24076,names,female,
2015,77.0,咲空,6.0,0.0015,f,21682_31354,names,female,
