year	orth	pron	rank	gender	freq
2014	智志		252	M	1
2014		ひろき	252	M	1
2014	智明		253	M	1
2014		ひろや	253	M	1
2014	暖来		254	M	1
2014		ふうが	254	M	1
2014	暖真		255	M	1
2014		ほたか	255	M	1
2014	暖葵		256	M	1
2014		ほだか	256	M	1
2014	有馬		257	M	1
2014		まお	257	M	1
2014	朔久		258	M	1
2014		まこと	258	M	1
2014	朔仁		259	M	1
2014		まさな	259	M	1
2014	朔矢		260	M	1
2014		まさゆき	260	M	1
2014	朝大		261	M	1
2014		まなむ	261	M	1
2014	朝日		262	M	1
2014		みつき	262	M	1
2014	朝柊		263	M	1
2014		みつひろ	263	M	1
2014	来基		264	M	1
2014		みつる	264	M	1
2014	柊		265	M	1
2014		むが	265	M	1
2014	柊人		266	M	1
2014		めいと	266	M	1
2014	柊真		267	M	1
2014		もとき	267	M	1
2014	柊磨		268	M	1
2014		ゆい	268	M	1
2014	柑太		269	M	1
2014		ゆうい	269	M	1
2014	柚玖		270	M	1
2014		ゆうが	270	M	1
2014	栄太		271	M	1
2014		ゆうきょう	271	M	1
2014	桜		272	M	1
2014		ゆうし	272	M	1
2014	桜士		273	M	1
2014		ゆうじん	273	M	1
2014	梅斗		274	M	1
2014		ゆうたろう	274	M	1
2014	梛月		275	M	1
2014		ゆうや	275	M	1
2014	楓		276	M	1
2014		ゆうり	276	M	1
2014	樟栄		277	M	1
2014		ゆうわ	277	M	1
2014	樹		278	M	1
2014		ゆきと	278	M	1
2014	樹羅斗		279	M	1
2014		ゆきなり	279	M	1
2014	橙里		280	M	1
2014		ゆきひろ	280	M	1
2014	櫂		281	M	1
2014		ゆきまさ	281	M	1
2014	櫂地		282	M	1
2014		ゆずき	282	M	1
2014	正梛		283	M	1
2014		ゆづる	283	M	1
2014	武史		284	M	1
2014		ゆめじ	284	M	1
2014	武我		285	M	1
2014		ようすけ	285	M	1
2014	歩大		286	M	1
2014		ようた	286	M	1
2014	歩杜		287	M	1
2014		よしたか	287	M	1
2014	歩音		288	M	1
2014		よすが	288	M	1
2014	永太		289	M	1
2014		らいき	289	M	1
2014	永馬		290	M	1
2014		らいむ	290	M	1
2014	治弥		291	M	1
2014		らいめい	291	M	1
2014	泰士		292	M	1
2014		りいと	292	M	1
2014	泰成		293	M	1
2014		りき	293	M	1
2014	洸太朗		294	M	1
2014		りくや	294	M	1
2014	海夏斗		295	M	1
2014		りっく	295	M	1
2014	海成		296	M	1
2014		りと	296	M	1
2014	海里		297	M	1
2014		りゅうしん	297	M	1
2014	清崇		298	M	1
2014		りゅうた	298	M	1
2014	温大		299	M	1
2014		りゅうのすけ	299	M	1
2014	湊		300	M	1
2014		りょういち	300	M	1
2014	湊人		301	M	1
2014		りょうが	301	M	1
2014	湊仁		302	M	1
2014		りょうご	302	M	1
2014	湊大		303	M	1
2014		りょうや	303	M	1
2014	湊翔		304	M	1
2014		りりと	304	M	1
2014	湊都		305	M	1
2014		りん	305	M	1
2014	湧生		306	M	1
2014		るい	306	M	1
2014	源之助		307	M	1
2014		るいと	307	M	1
2014	漣也		308	M	1
2014		れいた	308	M	1
2014	潤		309	M	1
2014		れおま	309	M	1
2014	澄海		310	M	1
2014		れおん	310	M	1
2014	瀧愛		311	M	1
2014		れんしん	311	M	1
2014	煌大		312	M	1
2014		れんじ	312	M	1
2014	煌太		313	M	1
2014		れんのすけ	313	M	1
2014	煌希		314	M	1
2014		れんや	314	M	1
2014	燈真		315	M	1
2014		ろうあ	315	M	1
2014	爽		316	M	1
2014	爽琶		317	M	1
2014	玲		318	M	1
2014	玲汰		319	M	1
2014	玲皇		320	M	1
2014	珀		321	M	1
2014	理仁		322	M	1
2014	理月		323	M	1
2014	琉久		324	M	1
2014	琉斗		325	M	1
2014	琉晟		326	M	1
2014	琉煌		327	M	1
2014	琉聖		328	M	1
2014	琢磨		329	M	1
2014	瑛士		330	M	1
2014	瑛太		331	M	1
2014	瑛斗		332	M	1
2014	瑛真		333	M	1
2014	瑞喜		334	M	1
2014	瑞生		335	M	1
2014	瑞貴		336	M	1
2014	瑶介		337	M	1
2014	璃士		338	M	1
2014	璃空		339	M	1
2014	登霧		340	M	1
2014	直樹		341	M	1
2014	眞大		342	M	1
2014	真夢		343	M	1
2014	真寛		344	M	1
2014	真慧		345	M	1
2014	真皓		346	M	1
2014	真空		347	M	1
2014	睿霆		348	M	1
2014	碧		349	M	1
2014	碧太		350	M	1
2014	碧汰		351	M	1
2014	碧生		352	M	1
2014	碧空		353	M	1
2014	碧紫		354	M	1
2014	礼央		355	M	1
2014	祐成		356	M	1
2014	祐杜		357	M	1
2014	稜弥		358	M	1
2014	稟絃		359	M	1
2014	空斗		360	M	1
2014	空翔		361	M	1
2014	空舞		362	M	1
2014	空龍		363	M	1
2014	立稀		364	M	1
2014	竜馬		365	M	1
2014	笑太		366	M	1
2014	篤人		367	M	1
2014	篤士		368	M	1
2014	純志		369	M	1
2014	紘大		370	M	1
2014	素直		371	M	1
2014	紡久		372	M	1
2014	絃		373	M	1
2014	結		374	M	1
2014	結匡		375	M	1
2014	結士		376	M	1
2014	結大		377	M	1
2014	結弥		378	M	1
2014	結弦		379	M	1
2014	結智		380	M	1
2014	結聖		381	M	1
2014	絢太郎		382	M	1
2014	統		383	M	1
2014	緩		384	M	1
2014	縁		385	M	1
2014	義隆		386	M	1
2014	翔		387	M	1
2014	翔琥		388	M	1
2014	翔真		389	M	1
2014	翔莉		390	M	1
2014	耀大		391	M	1
2014	聖也		392	M	1
2014	聖矢		393	M	1
2014	聡真		394	M	1
2014	聡良		395	M	1
2014	航		396	M	1
2014	航伎		397	M	1
2014	航平		398	M	1
2014	航輝		399	M	1
2014	良一		400	M	1
2014	芽生		401	M	1
2014	英士		402	M	1
2014	菖		403	M	1
2014	華陽		404	M	1
2014	葉		405	M	1
2014	葉琉		406	M	1
2014	葉結希		407	M	1
2014	蒼空		408	M	1
2014	蒼羽		409	M	1
2014	蒼音		410	M	1
2014	蓮		411	M	1
2014	蓮士		412	M	1
2014	蓮心		413	M	1
2014	蓮祐		414	M	1
2014	虎之助		415	M	1
2014	虎克		416	M	1
2014	虎太朗		417	M	1
2014	虎琉		418	M	1
2014	行成		419	M	1
2014	裕海		420	M	1
2014	裕理		421	M	1
2014	誠人		422	M	1
2014	誠心		423	M	1
2014	諒		424	M	1
2014	諒大郎		425	M	1
2014	貴也		426	M	1
2014	貴真		427	M	1
2014	蹴斗		428	M	1
2014	輝		429	M	1
2014	輝基		430	M	1
2014	輝瑛		431	M	1
2014	輝空		432	M	1
2014	速人		433	M	1
2014	遙		434	M	1
2014	遙人		435	M	1
2014	遥人		436	M	1
2014	遥大		437	M	1
2014	遥真		438	M	1
2014	遥翔		439	M	1
2014	遥貴		440	M	1
2014	遼太朗		441	M	1
2014	遼太郎		442	M	1
2014	遼磨		443	M	1
2014	郁海		444	M	1
2014	阿峨		445	M	1
2014	陸斗		446	M	1
2014	陸矢		447	M	1
2014	陽人		448	M	1
2014	陽仁		449	M	1
2014	陽優		450	M	1
2014	陽奏		451	M	1
2014	陽斗		452	M	1
2014	陽稀		453	M	1
2014	陽輝		454	M	1
2014	陽遥		455	M	1
2014	隼晟		456	M	1
2014	隼輔		457	M	1
2014	雄真		458	M	1
2014	雅之		459	M	1
2014	零		460	M	1
2014	青空		461	M	1
2014	靖征		462	M	1
2014	音和		463	M	1
2014	響人		464	M	1
2014	颯冴		465	M	1
2014	颯太		466	M	1
2014	颯太朗		467	M	1
2014	颯汰		468	M	1
2014	颯翔		469	M	1
2014	飛雄馬		470	M	1
2014	駈		471	M	1
2014	駿之介		472	M	1
2014	駿太郎		473	M	1
2014	駿弥		474	M	1
2014	高史		475	M	1
2014	魁琉		476	M	1
2014	魁真		477	M	1
2014	麻裕		478	M	1
2014	龍ノ介		479	M	1
2014	龍吾		480	M	1
2014	龍太		481	M	1
2014	龍希		482	M	1
2014	龍心		483	M	1
2015	さくら		1	F	3
2015		さくら	1	F	6
2015	芽依		2	F	3
2015		あおい	2	F	5
2015	陽葵		3	F	3
2015		こはる	3	F	5
2015	いろは		4	F	2
2015		めい	4	F	5
2015	こはる		5	F	2
2015		さき	5	F	4
2015	伊織		6	F	2
2015		ゆうな	6	F	4
2015	優月		7	F	2
2015		ゆずは	7	F	4
2015	優菜		8	F	2
2015		あや	8	F	3
2015	千佳		9	F	2
2015		いろは	9	F	3
2015	千夏		10	F	2
2015		かすみ	10	F	3
2015	向日葵		11	F	2
2015		ここね	11	F	3
2015	咲希		12	F	2
2015		しずく	12	F	3
2015	彩		13	F	2
2015		すずか	13	F	3
2015	彩愛		14	F	2
2015		のぞみ	14	F	3
2015	彩花		15	F	2
2015		はな	15	F	3
2015	心音		16	F	2
2015		ひまり	16	F	3
2015	杏奈		17	F	2
2015		まい	17	F	3
2015	柚羽		18	F	2
2015		みお	18	F	3
2015	湊		19	F	2
2015		みはる	19	F	3
2015	紫月		20	F	2
2015		ゆい	20	F	3
2015	翠		21	F	2
2015		ゆな	21	F	3
2015	花音		22	F	2
2015		りん	22	F	3
2015	茉奈		23	F	2
2015		あかね	23	F	2
2015	華		24	F	2
2015		あかり	24	F	2
2015	葵		25	F	2
2015		あやか	25	F	2
2015	陽菜		26	F	2
2015		あんな	26	F	2
2015	あおい		27	F	1
2015		いおり	27	F	2
2015	あかり		28	F	1
2015		いちか	28	F	2
2015	ことり		29	F	1
2015		えま	29	F	2
2015	つぐみ		30	F	1
2015		かのん	30	F	2
2015	まりあ		31	F	1
2015		かりん	31	F	2
2015	まりも		32	F	1
2015		かんな	32	F	2
2015	みず穂		33	F	1
2015		ここは	33	F	2
2015	よつば		34	F	1
2015		さや	34	F	2
2015	一花		35	F	1
2015		しづき	35	F	2
2015	一華		36	F	1
2015		しほ	36	F	2
2015	七海		37	F	1
2015		ちか	37	F	2
2015	乃愛		38	F	1
2015		ちなつ	38	F	2
2015	乃葵		39	F	1
2015		なぎさ	39	F	2
2015	伶奈		40	F	1
2015		のあ	40	F	2
2015	佑奈		41	F	1
2015		のどか	41	F	2
2015	佳凛		42	F	1
2015		ひな	42	F	2
2015	佳織		43	F	1
2015		ふうか	43	F	2
2015	侑希子		44	F	1
2015		まお	44	F	2
2015	優佳		45	F	1
2015		まな	45	F	2
2015	優奈		46	F	1
2015		みどり	46	F	2
2015	優子		47	F	1
2015		みなと	47	F	2
2015	優実		48	F	1
2015		みゆ	48	F	2
2015	優月華		49	F	1
2015		ももか	49	F	2
2015	優結		50	F	1
2015		ゆあ	50	F	2
2015	優育		51	F	1
2015		ゆの	51	F	2
2015	優芽		52	F	1
2015		ゆめ	52	F	2
2015	優衣奈		53	F	1
2015		りお	53	F	2
2015	八子		54	F	1
2015		りこ	54	F	2
2015	凛桜		55	F	1
2015		あいか	55	F	1
2015	凜		56	F	1
2015		あいざ	56	F	1
2015	凪沙		57	F	1
2015		あいな	57	F	1
2015	加純		58	F	1
2015		あいり	58	F	1
2015	千幸		59	F	1
2015		あむ	59	F	1
2015	千絢美		60	F	1
2015		あやな	60	F	1
2015	友乃		61	F	1
2015		あやの	61	F	1
2015	友紀		62	F	1
2015		あゆの	62	F	1
2015	叶実		63	F	1
2015		いずみ	63	F	1
2015	叶澄実		64	F	1
2015		いつき	64	F	1
2015	叶菜		65	F	1
2015		うみか	65	F	1
2015	和		66	F	1
2015		うる	66	F	1
2015	和代		67	F	1
2015		えみり	67	F	1
2015	和奏		68	F	1
2015		えれん	68	F	1
2015	和花		69	F	1
2015		おとは	69	F	1
2015	和音		70	F	1
2015		かえで	70	F	1
2015	咲		71	F	1
2015		かおり	71	F	1
2015	咲優里		72	F	1
2015		かずね	72	F	1
2015	咲南		73	F	1
2015		かずよ	73	F	1
2015	咲慧		74	F	1
2015		かなで	74	F	1
2015	咲月		75	F	1
2015		かなほ	75	F	1
2015	咲羽		76	F	1
2015		かほ	76	F	1
2015	咲良		77	F	1
2015		ここな	77	F	1
2015	夏歩		78	F	1
2015		ここみ	78	F	1
2015	夏海		79	F	1
2015		ことな	79	F	1
2015	夢		80	F	1
2015		ことね	80	F	1
2015	奏穂		81	F	1
2015		ことみ	81	F	1
2015	実結		82	F	1
2015		ことり	82	F	1
2015	寧月		83	F	1
2015		こなつ	83	F	1
2015	寧梨愛		84	F	1
2015		このみ	84	F	1
2015	帆乃		85	F	1
2015		こま	85	F	1
2015	希		86	F	1
2015		さあや	86	F	1
2015	彩乃		87	F	1
2015		さえ	87	F	1
2015	彩葉		88	F	1
2015		さきな	88	F	1
2015	徠愛		89	F	1
2015		さつき	89	F	1
2015	心和		90	F	1
2015		さゆり	90	F	1
2015	心寧		91	F	1
2015		さわ	91	F	1
2015	心春		92	F	1
2015		しえる	92	F	1
2015	心晴		93	F	1
2015		しおり	93	F	1
2015	心美		94	F	1
2015		しゅい	94	F	1
2015	心茉		95	F	1
2015		じゅうのん	95	F	1
2015	心華		96	F	1
2015		せつな	96	F	1
2015	心葉		97	F	1
2015		せな	97	F	1
2015	志帆		98	F	1
2015		そら	98	F	1
2015	志穂		99	F	1
2015		ちあみ	99	F	1
2015	怜愛		100	F	1
2015		ちかの	100	F	1
2015	恵羽		101	F	1
2015		ちひろ	101	F	1
2015	愛依		102	F	1
2015		ちゆき	102	F	1
2015	愛海		103	F	1
2015		つぐみ	103	F	1
2015	愛真		104	F	1
2015		つばさ	104	F	1
2015	愛紗		105	F	1
2015		なつみ	105	F	1
2015	愛結		106	F	1
2015		ななこ	106	F	1
2015	愛結乃		107	F	1
2015		ななは	107	F	1
2015	愛莉		108	F	1
2015		ななみ	108	F	1
2015	愛菜		109	F	1
2015		ねりあ	109	F	1
2015	愛華		110	F	1
2015		のい	110	F	1
2015	早弥		111	F	1
2015		はすな	111	F	1
2015	明以奈		112	F	1
2015		はなえ	112	F	1
2015	明架利		113	F	1
2015		はのか	113	F	1
2015	明音		114	F	1
2015		はるか	114	F	1
2015	星瑠		115	F	1
2015		はるな	115	F	1
2015	春舞		116	F	1
2015		はるま	116	F	1
2015	春香		117	F	1
2015		はんな	117	F	1
2015	晴菜		118	F	1
2015		ひづき	118	F	1
2015	曜		119	F	1
2015		ひとみ	119	F	1
2015	月星		120	F	1
2015		ひなき	120	F	1
2015	望桜		121	F	1
2015		ひなり	121	F	1
2015	望生		122	F	1
2015		ひまわり	122	F	1
2015	望美		123	F	1
2015		ふづき	123	F	1
2015	未陽		124	F	1
2015		ふわり	124	F	1
2015	果		125	F	1
2015		ほの	125	F	1
2015	柑凪		126	F	1
2015		ほのか	126	F	1
2015	柚乃		127	F	1
2015		ほま	127	F	1
2015	柚彩		128	F	1
2015		まおか	128	F	1
2015	柚月		129	F	1
2015		まなみ	129	F	1
2015	柚花		130	F	1
2015		まはる	130	F	1
2015	柚葉		131	F	1
2015		まりあ	131	F	1
2015	柚那		132	F	1
2015		まりも	132	F	1
2015	桃花		133	F	1
2015		みおり	133	F	1
2015	桃香		134	F	1
2015		みか	134	F	1
2015	桜		135	F	1
2015		みく	135	F	1
2015	梨乃		136	F	1
2015		みすず	136	F	1
2015	梨央		137	F	1
2015		みずき	137	F	1
2015	梨瑚		138	F	1
2015		みずほ	138	F	1
2015	梨華		139	F	1
2015		みそら	139	F	1
2015	楓加		140	F	1
2015		みな	140	F	1
2015	楓果		141	F	1
2015		みなみ	141	F	1
2015	樹乃		142	F	1
2015		みやび	142	F	1
2015	歌梨		143	F	1
2015		みゆう	143	F	1
2015	水樹		144	F	1
2015		めいこ	144	F	1
2015	海結		145	F	1
2015		めいな	145	F	1
2015	涼風		146	F	1
2015		めう	146	F	1
2015	渚		147	F	1
2015		もも	147	F	1
2015	澪里		148	F	1
2015		やこ	148	F	1
2015	瀬七		149	F	1
2015		ゆいな	149	F	1
2015	爽晴		150	F	1
2015		ゆう	150	F	1
2015	玲		151	F	1
2015		ゆうか	151	F	1
2015	珠々花		152	F	1
2015		ゆうこ	152	F	1
2015	珠唯		153	F	1
2015		ゆき	153	F	1
2015	理愛		154	F	1
2015		ゆきこ	154	F	1
2015	琴美		155	F	1
2015		ゆこ	155	F	1
2015	琴音		156	F	1
2015		ゆずか	156	F	1
2015	瑚夏		157	F	1
2015		ゆずき	157	F	1
2015	瑚陽		158	F	1
2015		ゆずの	158	F	1
2015	瑞鈴		159	F	1
2015		ゆづ	159	F	1
2015	瑠花		160	F	1
2015		ゆづき	160	F	1
2015	田中		161	F	1
2015		ゆみ	161	F	1
2015	由瑚		162	F	1
2015		ゆら	162	F	1
2015	由菜		163	F	1
2015		ゆりこ	163	F	1
2015	由衣		164	F	1
2015		よう	164	F	1
2015	百		165	F	1
2015		よつば	165	F	1
2015	百合子		166	F	1
2015		らな	166	F	1
2015	真桜香		167	F	1
2015		らん	167	F	1
2015	真衣		168	F	1
2015		りあ	168	F	1
2015	瞳海		169	F	1
2015		りか	169	F	1
2015	知優		170	F	1
2015		りかこ	170	F	1
2015	碧彩		171	F	1
2015		りと	171	F	1
2015	磨依		172	F	1
2015		りな	172	F	1
2015	礼子		173	F	1
2015		りの	173	F	1
2015	稟		174	F	1
2015		りみ	174	F	1
2015	穂乃香		175	F	1
2015		るか	175	F	1
2015	笑梨		176	F	1
2015		るる	176	F	1
2015	笑蓮		177	F	1
2015		れい	177	F	1
2015	紗		178	F	1
2015		れいあ	178	F	1
2015	紗加		179	F	1
2015		れいこ	179	F	1
2015	紗季		180	F	1
2015		れいな	180	F	1
2015	紗彩		181	F	1
2015		わかな	181	F	1
2015	絆菜		182	F	1
2015	結奈		183	F	1
2015	結愛		184	F	1
2015	結望		185	F	1
2015	結生		186	F	1
2015	結空		187	F	1
2015	結衣		188	F	1
2015	絵麻		189	F	1
2015	維月		190	F	1
2015	維泉		191	F	1
2015	美優		192	F	1
2015	美南		193	F	1
2015	美夏		194	F	1
2015	美晴		195	F	1
2015	美桜		196	F	1
2015	美玖		197	F	1
2015	美空		198	F	1
2015	美菜実		199	F	1
2015	美陽		200	F	1
2015	美音		201	F	1
2015	羽沙		202	F	1
2015	羽琉		203	F	1
2015	羽美夏		204	F	1
2015	翼		205	F	1
2015	芙槻		206	F	1
2015	芙羽莉		207	F	1
2015	花乃歌		208	F	1
2015	花奏		209	F	1
2015	花楓		210	F	1
2015	芽彩		211	F	1
2015	芽衣子		212	F	1
2015	英恵		213	F	1
2015	苺		214	F	1
2015	茉春		215	F	1
2015	茉桜		216	F	1
2015	茜		217	F	1
2015	莉子		218	F	1
2015	莉未		219	F	1
2015	莉菜		220	F	1
2015	莉都		221	F	1
2015	菜々子		222	F	1
2015	菜々芭		223	F	1
2015	華奈		224	F	1
2015	葵衣		225	F	1
2015	蓬麻		226	F	1
2015	蘭		227	F	1
2015	詩緒莉		228	F	1
2015	誓乃		229	F	1
2015	采也		230	F	1
2015	采那		231	F	1
2015	里香子		232	F	1
2015	陽月		233	F	1
2015	雅陽		234	F	1
2015	雪奈		235	F	1
2015	雫		236	F	1
2015	静來		237	F	1
2015	音羽		238	F	1
2015	香澄		239	F	1
2015	麻央		240	F	1
2015	悠真		1	M	3
2015		はると	1	M	8
2015	湊		2	M	3
2015		そうた	2	M	5
2015	蒼太		3	M	3
2015		ゆうき	3	M	4
2015	勇翔		4	M	2
2015		ゆうと	4	M	4
2015	大和		5	M	2
2015		ゆうま	5	M	4
2015	大晴		6	M	2
2015		りくと	6	M	4
2015	大河		7	M	2
2015		あおと	7	M	3
2015	悠人		8	M	2
2015		かいと	8	M	3
2015	琥太郎		9	M	2
2015		こたろう	9	M	3
2015	陸斗		10	M	2
2015		しゅうと	10	M	3
2015	陽真		11	M	2
2015		たいが	11	M	3
2015	一平		12	M	1
2015		たくみ	12	M	3
2015	丈翔		13	M	1
2015		はやと	13	M	3
2015	三四郎		14	M	1
2015		はるま	14	M	3
2015	仁陵		15	M	1
2015		みなと	15	M	3
2015	佑有和		16	M	1
2015		りく	16	M	3
2015	佳絃		17	M	1
2015		あらた	17	M	2
2015	俊和		18	M	1
2015		いつき	18	M	2
2015	修絆		19	M	1
2015		おうすけ	19	M	2
2015	優希		20	M	1
2015		かなと	20	M	2
2015	優澄		21	M	1
2015		けんと	21	M	2
2015	優真		22	M	1
2015		しんば	22	M	2
2015	光鎧		23	M	1
2015		そうし	23	M	2
2015	克斗		24	M	1
2015		そうへい	24	M	2
2015	冴助		25	M	1
2015		そうま	25	M	2
2015	凌久		26	M	1
2015		たいせい	26	M	2
2015	凜汰朗		27	M	1
2015		たける	27	M	2
2015	剛琉		28	M	1
2015		はるき	28	M	2
2015	創平		29	M	1
2015		ふく	29	M	2
2015	創真		30	M	1
2015		やまと	30	M	2
2015	勇斗		31	M	1
2015		ゆいと	31	M	2
2015	匠		32	M	1
2015		りゅうじ	32	M	2
2015	史恭		33	M	1
2015		りんたろう	33	M	2
2015	叶夢		34	M	1
2015		わたる	34	M	2
2015	叶歩		35	M	1
2015		あおし	35	M	1
2015	吟		36	M	1
2015		あきひと	36	M	1
2015	和充		37	M	1
2015		あつき	37	M	1
2015	和空		38	M	1
2015		いっぺい	38	M	1
2015	咲登		39	M	1
2015		えいき	39	M	1
2015	唯叶		40	M	1
2015		えいじ	40	M	1
2015	唯月		41	M	1
2015		えいせい	41	M	1
2015	啓叶		42	M	1
2015		えいと	42	M	1
2015	圭		43	M	1
2015		えみと	43	M	1
2015	多聞		44	M	1
2015		おうき	44	M	1
2015	大島		45	M	1
2015		おうしろう	45	M	1
2015	大德		46	M	1
2015		かいせい	46	M	1
2015	大輔		47	M	1
2015		かつと	47	M	1
2015	大輝		48	M	1
2015		かづき	48	M	1
2015	大雅		49	M	1
2015		かなめ	49	M	1
2015	天統		50	M	1
2015		かんた	50	M	1
2015	太智		51	M	1
2015		がいあ	51	M	1
2015	太葉		52	M	1
2015		がく	52	M	1
2015	奏太		53	M	1
2015		がくえい	53	M	1
2015	奏希		54	M	1
2015		きょうご	54	M	1
2015	奏澄		55	M	1
2015		ぎん	55	M	1
2015	奏音		56	M	1
2015		くるむ	56	M	1
2015	宗司		57	M	1
2015		けい	57	M	1
2015	富大		58	M	1
2015		けいご	58	M	1
2015	寿翔		59	M	1
2015		けいしろう	59	M	1
2015	将汰		60	M	1
2015		げん	60	M	1
2015	岳英		61	M	1
2015		こうき	61	M	1
2015	巧		62	M	1
2015		こうしろう	62	M	1
2015	巧夢		63	M	1
2015		こうた	63	M	1
2015	希空		64	M	1
2015		こうたろう	64	M	1
2015	平		65	M	1
2015		こうだい	65	M	1
2015	幸大		66	M	1
2015		こうめい	66	M	1
2015	幸太郎		67	M	1
2015		ごう	67	M	1
2015	廉平		68	M	1
2015		さく	68	M	1
2015	弦		69	M	1
2015		さくと	69	M	1
2015	彰五		70	M	1
2015		さすけ	70	M	1
2015	徠寿		71	M	1
2015		さんしろう	71	M	1
2015	心晴		72	M	1
2015		しゅう	72	M	1
2015	快晴		73	M	1
2015		しゅうすけ	73	M	1
2015	快音		74	M	1
2015		しゅうせい	74	M	1
2015	怜志		75	M	1
2015		しゅんたろう	75	M	1
2015	恵吾		76	M	1
2015		しゅんと	76	M	1
2015	悠十		77	M	1
2015		しょうい	77	M	1
2015	悠晴		78	M	1
2015		しょうき	78	M	1
2015	悠生		79	M	1
2015		しょうご	79	M	1
2015	悠登		80	M	1
2015		しょうた	80	M	1
2015	悠翔		81	M	1
2015		しょうま	81	M	1
2015	悠都		82	M	1
2015		じゅんた	82	M	1
2015	悠騎		83	M	1
2015		じんりょう	83	M	1
2015	惟貴		84	M	1
2015		すばる	84	M	1
2015	慶悟		85	M	1
2015		せいしろう	85	M	1
2015	我來		86	M	1
2015		ぜん	86	M	1
2015	新大		87	M	1
2015		そう	87	M	1
2015	新太		88	M	1
2015		そういち	88	M	1
2015	新葉		89	M	1
2015		そうき	89	M	1
2015	旺希		90	M	1
2015		そうすけ	90	M	1
2015	晃斗		91	M	1
2015		そら	91	M	1
2015	晴都		92	M	1
2015		たいき	92	M	1
2015	晴陽		93	M	1
2015		たいち	93	M	1
2015	智輝		94	M	1
2015		たいら	94	M	1
2015	朔		95	M	1
2015		たかし	95	M	1
2015	朔仁		96	M	1
2015		たくま	96	M	1
2015	柊		97	M	1
2015		たけちか	97	M	1
2015	柊星		98	M	1
2015		たつる	98	M	1
2015	柚貴		99	M	1
2015		たもん	99	M	1
2015	栞太		100	M	1
2015		だいすけ	100	M	1
2015	桃ノ助		101	M	1
2015		だいち	101	M	1
2015	桜空		102	M	1
2015		つばさ	102	M	1
2015	楓希		103	M	1
2015		てんと	103	M	1
2015	楓空		104	M	1
2015		とあ	104	M	1
2015	榎月		105	M	1
2015		とうご	105	M	1
2015	樹		106	M	1
2015		とうま	106	M	1
2015	橙吾		107	M	1
2015		としかず	107	M	1
2015	橙真		108	M	1
2015		とみひろ	108	M	1
2015	正宗		109	M	1
2015		とむ	109	M	1
2015	正晴		110	M	1
2015		ともき	110	M	1
2015	武睦		111	M	1
2015		ともゆき	111	M	1
2015	永樹		112	M	1
2015		とわ	112	M	1
2015	永遠		113	M	1
2015		なお	113	M	1
2015	泰樹		114	M	1
2015		なつ	114	M	1
2015	洵斗		115	M	1
2015		のあ	115	M	1
2015	洸明		116	M	1
2015		はるおみ	116	M	1
2015	海音		117	M	1
2015		はるひ	117	M	1
2015	海風		118	M	1
2015		ひさき	118	M	1
2015	涼太		119	M	1
2015		ひなた	119	M	1
2015	涼雅		120	M	1
2015		ひなと	120	M	1
2015	清士郎		121	M	1
2015		ひのと	121	M	1
2015	渉		122	M	1
2015		ひろと	122	M	1
2015	澄晴		123	M	1
2015		ひろは	123	M	1
2015	然		124	M	1
2015		ひろむ	124	M	1
2015	煌介		125	M	1
2015		ふうき	125	M	1
2015	熙武		126	M	1
2015		ふみゆき	126	M	1
2015	爽		127	M	1
2015		ほたか	127	M	1
2015	獅唯飛		128	M	1
2015		ほまれ	128	M	1
2015	玖瑠夢		129	M	1
2015		まさはる	129	M	1
2015	理仁		130	M	1
2015		まさむね	130	M	1
2015	理叶		131	M	1
2015		まなと	131	M	1
2015	琉斗		132	M	1
2015		みかぜ	132	M	1
2015	琥志郎		133	M	1
2015		みずき	133	M	1
2015	瑛士		134	M	1
2015		もものすけ	134	M	1
2015	瑛翔		135	M	1
2015		ゆいき	135	M	1
2015	瑞己		136	M	1
2015		ゆうせい	136	M	1
2015	瑠海		137	M	1
2015		ゆうた	137	M	1
2015	瑶		138	M	1
2015		ゆうたろう	138	M	1
2015	璃心		139	M	1
2015		ゆたか	139	M	1
2015	璃空		140	M	1
2015		よう	140	M	1
2015	由晴		141	M	1
2015		ようた	141	M	1
2015	直		142	M	1
2015		ようたろう	142	M	1
2015	眞登		143	M	1
2015		よしき	143	M	1
2015	知之		144	M	1
2015		よしはる	144	M	1
2015	碧丹		145	M	1
2015		よりと	145	M	1
2015	碧士		146	M	1
2015		らいじゅ	146	M	1
2015	礼		147	M	1
2015		りこ	147	M	1
2015	礼央		148	M	1
2015		りしん	148	M	1
2015	祐大		149	M	1
2015		りと	149	M	1
2015	福		150	M	1
2015		りひと	150	M	1
2015	穂和		151	M	1
2015		りゅうき	151	M	1
2015	穹		152	M	1
2015		りょうが	152	M	1
2015	空月		153	M	1
2015		りょうた	153	M	1
2015	竜生		154	M	1
2015		りょうま	154	M	1
2015	章仁		155	M	1
2015		るいと	155	M	1
2015	純大		156	M	1
2015		るか	156	M	1
2015	結樹		157	M	1
2015		れい	157	M	1
2015	結翔		158	M	1
2015		れいじ	158	M	1
2015	絢仁		159	M	1
2015		れお	159	M	1
2015	絢翔		160	M	1
2015		れの	160	M	1
2015	義葵		161	M	1
2015		れん	161	M	1
2015	翔暉		162	M	1
2015		れんき	162	M	1
2015	翔馬		163	M	1
2015		れんじ	163	M	1
2015	翼		164	M	1
2015		れんと	164	M	1
2015	航汰		165	M	1
